,cluster,x,y
891,1,-3.857381,-50.311802
892,1,-2.6436634,-53.447887
893,1,-23.690762,-3.6936667
894,1,-0.48729718,-44.857864
895,-1,-46.422333,34.567604
896,1,-68.140854,-0.49931517
897,1,-73.637924,5.292386
898,0,33.258617,-55.056423
899,0,19.133522,-69.299446
900,1,-35.021595,14.798559
901,3,10.852549,42.989246
902,-1,11.548919,68.24475
903,0,43.101273,-62.658073
904,0,36.303215,-51.648994
905,-1,46.044228,-50.932014
906,0,57.28672,-4.107759
907,2,-53.918957,34.397938
908,-1,34.606953,-9.354392
909,1,-48.35005,-13.7909565
910,-1,16.819021,-15.475328
911,0,34.42784,-61.451824
912,2,-41.905983,59.454414
913,0,58.792553,-29.382608
914,1,-25.92387,-3.0739934
915,1,-21.981731,-29.92238
916,2,-24.95025,57.762157
917,1,-10.086196,-42.119553
918,1,-29.94098,15.429038
919,3,37.813313,12.094782
920,0,26.130804,-42.16946
921,3,56.027626,44.08779
922,0,65.77422,-5.453645
923,0,53.124535,-19.156511
924,1,-76.90414,6.3761773
925,-1,-62.57958,-41.094585
926,0,31.16854,-54.324333
927,-1,28.869305,41.209335
928,-1,5.8790154,-85.1953
929,-1,38.616604,57.189842
930,1,0.06401554,-46.02544
931,2,-16.944874,54.62781
932,-1,68.42848,-22.968054
933,0,44.95598,-54.07858
934,3,47.2513,51.94618
935,1,-38.103424,10.176196
936,1,-39.53683,-18.716183
937,1,-9.189535,-9.078521
938,-1,50.851894,-18.504986
939,-1,-55.91965,17.655066
940,0,60.72295,-12.872019
941,3,61.434647,48.233974
942,-1,59.820004,51.58271
943,1,-50.732815,-14.208632
944,0,70.09594,4.2052813
945,1,-15.363983,-68.375854
946,-1,-44.942993,-22.765072
947,0,61.835472,-6.250211
948,2,-38.78927,36.42471
949,1,0.16881317,-49.108025
950,1,-2.7953,-49.324593
951,1,6.8582377,-46.588074
952,-1,36.341873,-13.5891695
953,-1,-20.475304,-72.98141
954,1,-72.18636,1.5615067
955,0,62.357372,-22.32663
956,-1,-51.408684,-48.47259
957,-1,-37.96087,-8.925898
958,-1,30.171785,32.03815
959,2,-22.118382,67.28342
960,-1,70.58277,44.140987
961,3,-4.553418,15.31025
962,-1,78.35871,-1.7959524
963,-1,-13.285444,19.784142
964,0,70.93897,-16.90852
965,1,-11.000335,-33.815353
966,-1,34.025967,10.227142
967,0,59.28843,-31.732006
968,1,-69.53957,14.919682
969,2,-33.229218,52.903088
970,-1,21.988106,-48.83328
971,-1,20.86801,-22.73573
972,0,61.472725,-26.179407
973,-1,10.094284,14.151579
974,-1,-25.854866,-26.508945
975,-1,-70.27287,-20.449375
976,-1,35.56639,-55.855747
977,1,6.547938,-48.37065
978,1,-10.477941,-28.470129
979,1,2.8126833,-30.013994
980,3,43.035015,11.704688
981,3,-0.5863682,16.201473
982,1,-8.287332,-31.64167
983,0,2.4254105,-80.548386
984,3,1.5116788,42.386955
985,-1,18.550531,48.955883
986,2,-7.2183733,77.66921
987,-1,21.146013,-46.64782
988,3,32.97184,4.8214793
989,-1,24.930202,-45.588005
990,1,-3.2336035,-16.498642
991,-1,-1.574984,80.50692
992,1,-37.640453,-2.1052597
993,1,-42.39144,-3.6346033
994,0,77.26798,21.902536
995,0,76.87542,4.2691336
996,-1,-38.593643,-75.97286
997,1,-80.71501,9.69352
998,1,-0.009955605,-11.535264
999,2,-52.821552,51.57746
1000,2,-20.889402,54.65694
1001,-1,25.772503,3.654366
1002,1,10.174406,-42.283802
1003,-1,-18.66319,-62.129704
1004,-1,21.820255,35.51862
1005,-1,-41.82436,55.69761
1006,2,-16.985165,64.05249
1007,3,42.636185,13.940295
1008,0,19.442654,-74.6875
1009,-1,40.480137,-54.335705
1010,3,-1.3287779,25.253946
1011,-1,4.349782,6.2623935
1012,1,-2.5292654,-7.225545
1013,1,-45.008293,-20.119259
1014,-1,-12.606777,-69.818306
1015,3,40.06494,65.792015
1016,3,12.092772,17.526566
1017,-1,6.408762,5.9239826
1018,1,-46.263535,12.046246
1019,-1,27.503695,17.556744
1020,-1,56.197468,54.54011
1021,-1,66.749146,-2.6503775
1022,1,9.792852,-47.667953
1023,-1,-28.350836,-68.237404
1024,3,-4.768494,30.90184
1025,3,38.078873,28.09197
1026,3,-1.0633404,42.714508
1027,1,-68.19046,10.113822
1028,-1,-31.159586,47.72002
1029,-1,-46.808586,-6.391226
1030,-1,30.616892,65.81048
1031,-1,29.401539,39.953804
1032,-1,-52.394917,-37.37311
1033,2,-23.647713,70.19662
1034,-1,-54.6777,-36.214127
1035,-1,-60.83412,18.821444
1036,1,-58.510735,19.760197
1037,-1,-78.924255,-21.287663
1038,0,57.644527,0.6637095
1039,-1,12.608795,69.16293
1040,-1,-32.813927,-41.35511
1041,0,43.824364,-55.737026
1042,-1,-32.145588,43.812313
1043,1,-0.5575665,-54.750427
1044,1,-20.663029,-27.579933
1045,-1,34.83884,-14.256203
1046,3,-13.728477,32.178402
1047,3,-6.495078,33.830048
1048,3,5.680303,35.09064
1049,1,-10.834389,-27.369455
1050,-1,59.403988,41.01833
1051,-1,56.750977,40.65546
1052,2,-45.12442,51.467766
1053,0,60.102364,4.8207264
1054,-1,6.4725733,-78.13099
1055,0,57.777977,-29.721516
1056,0,68.03652,-27.774916
1057,-1,60.957577,-24.654753
1058,1,-49.771725,-3.8978677
1059,-1,-17.713861,-32.598694
1060,2,-20.797842,59.18056
1061,1,-15.530629,-50.395435
1062,-1,-75.43491,-24.014368
1063,2,-34.57832,42.988632
1064,-1,-51.049404,-61.38866
1065,1,-13.899986,-44.738937
1066,-1,35.88141,-53.517513
1067,3,-6.179196,18.689857
1068,-1,60.67672,-26.792421
1069,-1,-22.248661,-62.04812
1070,1,-9.0352,-16.14831
1071,0,28.393564,-59.046543
1072,0,57.745216,1.0851938
1073,1,-29.016293,-35.698135
1074,-1,35.004684,-8.939451
1075,-1,-66.95844,8.459605
1076,3,-1.431349,25.417734
1077,-1,24.318192,49.48965
1078,-1,-72.22187,14.864422
1079,2,-13.213356,57.38344
1080,3,39.12095,30.431763
1081,2,-17.957544,61.552807
1082,3,64.24408,47.830154
1083,0,64.90757,3.7738087
1084,2,-30.485184,57.026512
1085,-1,-22.62698,-7.8853116
1086,1,-75.735954,0.6345832
1087,0,21.326786,-76.13699
1088,-1,-45.75197,-51.36807
1089,-1,36.099937,-6.4832535
1090,0,2.1515126,-84.35737
1091,-1,10.305491,-7.1571474
1092,-1,18.32852,-0.7540174
1093,1,-38.80745,10.717668
1094,-1,34.487198,4.7081122
1095,0,59.43345,-24.730257
1096,1,-14.136177,-42.205532
1097,0,20.448444,-68.51332
1098,0,62.155907,-6.14756
1099,1,-83.48473,3.9394627
1100,-1,-13.089273,9.707504
1101,-1,26.024002,48.48674
1102,3,36.464996,33.62359
1103,-1,-15.85645,-14.130473
1104,3,38.946728,35.213036
1105,1,4.0417657,-38.826435
1106,-1,2.3328009,6.759583
1107,3,-1.568284,25.544632
1108,-1,78.90138,18.237635
1109,1,-45.048027,1.5343014
1110,-1,29.42367,37.732895
1111,-1,-46.333267,-21.027943
1112,2,-52.970024,47.761684
1113,1,-5.6071563,-34.766853
1114,3,-0.45579392,17.078945
1115,-1,-17.2669,-72.328835
1116,-1,-47.718136,-59.72829
1117,3,32.339268,7.93047
1118,-1,10.585443,-19.605127
1119,1,-20.082123,-37.1393
1120,1,-1.571528,-37.53816
1121,-1,22.860355,12.670956
1122,3,-9.333537,33.013374
1123,1,-41.535347,7.5624056
1124,-1,-73.69709,-20.397345
1125,-1,-51.791267,-57.33096
1126,1,-29.380123,18.378279
1127,2,-53.49893,38.915474
1128,-1,-18.253033,-3.2328084
1129,-1,-6.090684,22.120808
1130,-1,-50.084015,-47.196007
1131,0,74.10078,3.9239166
1132,1,-57.160667,18.515493
1133,-1,-75.57624,-24.078886
1134,2,-25.581306,55.057724
1135,0,38.580605,-48.216354
1136,-1,-52.161247,-18.725462
1137,-1,-3.632064,29.540514
1138,2,-22.447048,62.980293
1139,-1,28.52821,8.010067
1140,-1,19.554024,-6.310207
1141,-1,23.738262,-49.270176
1142,0,61.140198,-28.62585
1143,-1,37.76709,1.473118
1144,3,60.32962,48.239613
1145,-1,29.05941,9.573445
1146,3,0.83768183,12.764981
1147,-1,-35.298626,39.498035
1148,3,-0.5770687,12.678139
1149,-1,28.492205,9.315281
1150,0,77.14239,20.368317
1151,1,-27.144331,-40.17053
1152,3,48.381145,65.55581
1153,1,-40.959015,-3.1791587
1154,2,-20.318722,57.485157
1155,1,-33.47292,19.284653
1156,-1,-13.098194,21.383846
1157,1,-76.1219,4.4179635
1158,-1,2.6395464,22.33182
1159,2,-41.44724,60.686726
1160,1,-85.12416,11.288374
1161,-1,-30.391586,45.800655
1162,3,7.948675,42.18412
1163,2,-40.24119,46.638042
1164,-1,27.344265,-40.76552
1165,1,-47.121086,-16.127716
1166,-1,-34.83082,52.526733
1167,-1,60.744858,40.091434
1168,-1,23.091,8.452747
1169,0,55.219078,-37.958366
1170,-1,73.91575,-17.491663
1171,3,-10.212526,33.001263
1172,-1,0.32314548,14.828204
1173,-1,24.311932,25.629128
1174,-1,20.005243,-63.000626
1175,-1,59.726498,43.817055
1176,2,-44.68028,60.420006
1177,1,-83.93029,3.5899737
1178,-1,26.738123,-47.40048
1179,1,11.033681,-43.508045
1180,-1,-41.997135,-5.6262894
1181,2,-4.4447985,66.26532
1182,0,60.60424,-31.359777
1183,-1,11.562548,65.67966
1184,2,-21.493162,80.54574
1185,-1,28.391802,-29.455627
1186,-1,43.3396,-11.608704
1187,1,-77.859764,2.9204857
1188,-1,-2.5007033,36.200466
1189,0,58.66318,-23.067783
1190,-1,-0.23956804,6.792993
1191,2,-1.7084748,72.2539
1192,0,34.3003,-60.7924
1193,3,-8.28691,33.917213
1194,1,-19.30195,0.72230744
1195,-1,-49.880844,-46.17027
1196,1,-5.0113816,-53.33468
1197,0,57.52242,-11.028485
1198,-1,-37.035286,-76.82926
1199,0,25.013239,-76.464615
1200,1,-35.435364,11.08389
1201,1,-45.648678,0.4594255
1202,2,-40.271854,52.513977
1203,-1,-72.16035,-24.85751
1204,-1,-62.83593,15.133724
1205,1,-9.087689,-27.332607
1206,-1,-47.718185,-49.69379
1207,2,-54.482468,38.864456
1208,-1,-55.973232,-52.787075
1209,3,38.79785,35.65162
1210,1,-2.0574336,-33.740494
1211,3,62.374844,39.538277
1212,-1,33.672253,-12.798422
1213,1,-43.082706,-12.8557825
1214,1,0.050420787,-26.995544
1215,3,43.023453,11.70195
1216,1,-57.492405,18.776691
1217,-1,-62.9643,15.146495
1218,-1,-34.21459,7.234742
1219,2,-51.349167,47.161263
1220,2,-50.05864,46.301315
1221,-1,11.413715,29.969229
1222,2,0.25771615,72.51309
1223,2,-50.085613,35.765892
1224,1,-74.298935,5.573906
1225,1,-28.98606,9.303101
1226,-1,-40.361187,-70.77625
1227,-1,33.111946,-17.364603
1228,-1,-65.90705,2.9897068
1229,2,-51.451008,46.91592
1230,-1,-9.145436,27.046305
1231,-1,-47.486736,-48.281597
1232,-1,39.79791,52.927467
1233,-1,22.680998,-42.52715
1234,-1,-51.69833,-2.0644383
1235,-1,34.196404,-6.8794165
1236,-1,-5.1413574,33.536766
1237,0,4.7450027,-85.43454
1238,1,-3.9424999,-7.498667
1239,0,33.817192,-65.8962
1240,-1,75.89334,17.790817
1241,0,71.35482,1.1439003
1242,-1,-49.48414,-19.222595
1243,3,33.837955,5.678557
1244,-1,-0.98396945,79.12119
1245,-1,-11.554428,53.337914
1246,3,-12.72623,26.644047
1247,1,-23.480011,-33.965733
1248,3,14.048245,30.815699
1249,3,39.699516,64.85544
1250,-1,38.69602,2.5032268
1251,-1,39.736897,21.002146
1252,1,-34.923122,0.23824033
1253,1,-1.7488736,-55.965405
1254,1,-6.6499157,-25.583937
1255,2,-8.916715,69.48562
1256,-1,11.074604,-16.036552
1257,0,62.237488,-25.171968
1258,-1,12.52766,53.590992
1259,0,39.321465,-59.476784
1260,-1,33.26,-11.796542
1261,1,-35.09467,12.107241
1262,3,23.932598,14.750102
1263,-1,66.15648,0.6918804
1264,0,75.67539,-6.3028708
1265,-1,-13.997798,69.877716
1266,1,-0.0695519,-35.116413
1267,2,-21.565489,62.077076
1268,3,43.773182,65.03075
1269,3,27.510916,27.315912
1270,0,59.08729,-38.555893
1271,-1,62.21369,-32.432922
1272,-1,-49.56333,-47.42887
1273,-1,51.56634,49.047546
1274,3,39.73095,29.206417
1275,-1,75.94043,23.014408
1276,-1,2.7357113,11.097611
1277,-1,8.049043,21.532417
1278,-1,-49.98953,44.84681
1279,3,66.375854,40.5716
1280,1,-1.7818664,-37.35161
1281,-1,52.671097,-36.007267
1282,-1,-7.5249476,6.9402514
1283,0,27.505383,-71.885735
1284,3,13.667285,33.27199
1285,1,-51.34186,1.661908
1286,0,37.606506,-66.27393
1287,-1,1.0767423,-37.834286
1288,3,38.987625,64.86114
1289,-1,61.24264,37.007767
1290,3,36.50299,6.956472
1291,3,-5.650354,21.488241
1292,3,8.927484,42.81314
1293,-1,14.653527,31.708109
1294,-1,-45.383858,-56.359962
1295,1,-16.718344,-47.191826
1296,-1,-16.45809,-66.1063
1297,-1,47.15341,24.273438
1298,-1,-62.122086,-34.153584
1299,-1,44.675713,-9.756487
1300,-1,-47.356834,-48.85694
1301,-1,11.087442,68.01349
1302,3,36.232624,16.34806
1303,-1,39.0508,2.668106
1304,-1,-23.038952,-62.186687
1305,-1,3.4014177,-77.964874
1306,-1,-22.408972,-11.608659
1307,1,5.444524,-39.84872
1308,-1,13.25859,70.23769
1309,-1,29.987236,-44.254143
1310,1,-33.23556,10.3864975
1311,3,45.814972,60.023758
1312,-1,11.476106,28.684856
1313,-1,38.670246,-8.9872465
1314,1,1.6496862,-47.486305
1315,-1,69.39452,-2.9845915
1316,-1,37.12015,-28.677395
1317,-1,16.482742,30.768965
1318,1,-79.527405,4.8991146
1319,-1,-1.8981335,-24.22025
1320,-1,20.89733,48.500736
1321,2,-0.38139436,67.33531
1322,-1,-23.305609,-9.951533
1323,3,-2.4405935,20.149246
1324,-1,49.508625,-30.174934
1325,-1,45.980503,-8.461525
1326,-1,51.055687,-38.372192
1327,3,10.178647,16.577633
1328,-1,62.933685,-31.231234
1329,-1,-49.131905,-46.603516
1330,3,10.293071,17.122227
1331,0,76.714,18.453272
1332,1,0.56194407,-31.415697
1333,3,64.30352,43.56878
1334,1,-68.89781,14.377697
1335,-1,29.390684,20.47538
1336,1,-42.107838,-1.5308293
1337,1,-44.959415,-5.8901596
1338,-1,-37.806576,-71.493164
1339,-1,-14.648326,12.263756
1340,-1,63.366764,-20.949472
1341,1,-20.01204,-1.5218145
1342,-1,33.374382,-16.145166
1343,1,-20.271742,-2.2390711
1344,3,0.60214686,15.444279
1345,1,-27.209856,-36.230408
1346,1,-35.14975,0.8911933
1347,3,8.572748,33.965084
1348,3,69.79877,42.40842
1349,-1,16.864082,38.384136
1350,3,38.602654,33.43193
1351,3,50.03165,55.502
1352,-1,10.456265,-19.26995
1353,-1,35.096977,29.913206
1354,1,-47.782646,6.7111115
1355,-1,21.333975,13.649511
1356,3,-1.7428675,43.61163
1357,-1,39.51203,-49.903923
1358,2,-51.44442,50.645016
1359,-1,-41.30733,40.66339
1360,-1,14.9274025,16.742
1361,-1,-72.553764,-24.90479
1362,1,-37.753696,-2.0955682
1363,3,58.29699,51.4465
1364,-1,7.450357,-81.96965
1365,-1,-17.205637,56.55348
1366,2,-5.105534,76.66571
1367,3,-8.777513,41.817368
1368,2,-15.481883,58.111195
1369,-1,25.021263,17.608194
1370,2,-20.276356,76.86528
1371,2,-15.608117,69.11892
1372,-1,-1.0069425,-77.03188
1373,3,5.720825,37.260033
1374,-1,-27.957943,64.928505
1375,3,37.17622,23.38798
1376,2,-14.877298,78.44515
1377,3,36.62972,24.456305
1378,1,-43.980938,-5.674801
1379,3,3.4793525,43.648117
1380,2,-52.57752,36.288284
1381,1,-39.059063,15.35557
1382,-1,-25.409613,-30.488377
1383,-1,66.23117,13.053527
1384,-1,20.823355,-57.276566
1385,-1,-32.81314,-15.369432
1386,-1,-12.6199665,-72.73136
1387,-1,10.061201,71.06191
1388,-1,54.920826,-31.744152
1389,-1,-37.532234,37.560913
1390,0,20.111555,-73.6949
1391,0,21.308079,-74.068214
1392,0,61.825962,-37.530643
1393,-1,28.247978,4.383641
1394,2,-38.03539,49.176136
1395,1,-16.290913,-43.978603
1396,0,59.503098,-26.70679
1397,0,44.938343,-54.016304
1398,3,6.9949584,32.99436
1399,-1,-26.048782,-64.45725
1400,3,58.808918,46.318295
1401,1,-1.8527484,-52.177532
1402,-1,46.56209,55.23552
1403,-1,-14.724156,20.905891
1404,-1,-48.753086,-19.340687
1405,-1,-38.75317,37.698826
1406,3,-1.9907416,44.574425
1407,3,9.201005,34.00249
1408,-1,-41.182766,-24.170555
1409,-1,-55.706776,-33.296608
1410,-1,35.966583,-6.74888
1411,2,-34.894737,60.546185
1412,-1,-66.89859,-38.89865
1413,-1,17.022623,35.625916
1414,2,-27.320456,52.62772
1415,-1,-77.84904,7.030895
1416,-1,67.26278,39.928696
1417,-1,21.050564,-66.94452
1418,-1,17.133806,-21.810225
1419,-1,38.143215,-51.24338
1420,3,27.343332,15.72365
1421,1,-15.617709,-50.949596
1422,0,2.1114185,-80.74245
1423,1,-67.835724,0.38781002
1424,-1,25.658922,30.914505
1425,-1,12.0545435,20.148651
1426,2,-48.450375,51.11966
1427,-1,61.820488,52.776913
1428,-1,-18.013288,-34.901848
1429,-1,10.371306,-9.818094
1430,0,73.27986,7.1470766
1431,1,-69.44013,1.0826356
1432,-1,12.003481,65.631195
1433,3,-8.590541,37.268494
1434,-1,9.3046875,30.779902
1435,3,42.96072,55.18563
1436,1,-33.330177,10.808147
1437,0,15.83261,-65.448135
1438,3,-5.9598303,13.879653
1439,0,56.357418,-16.410458
1440,-1,-4.053264,62.47413
1441,3,35.85498,12.330181
1442,-1,-19.492853,-40.7484
1443,3,52.449444,57.226757
1444,-1,54.899002,-40.741814
1445,-1,26.550848,15.162787
1446,-1,-25.93119,-71.064125
1447,-1,-10.246144,-9.350176
1448,1,-45.28699,12.29345
1449,-1,-63.967495,4.7615623
1450,0,44.744957,-52.79962
1451,-1,37.49654,-13.90187
1452,-1,19.898085,-5.388727
1453,-1,33.046722,-14.314149
1454,0,59.033306,-6.703455
1455,-1,-57.606396,-37.638332
1456,1,-85.88099,4.908436
1457,3,40.43447,11.4285555
1458,-1,52.764694,49.240498
1459,-1,-27.426487,-32.711887
1460,0,52.33807,-30.122952
1461,-1,1.0668087,29.35161
1462,2,-14.205965,77.3077
1463,1,-4.6724515,-51.98447
1464,1,1.5278562,-49.60424
1465,3,-7.4109488,33.950336
1466,0,34.186737,-52.517815
1467,1,-49.939304,-0.5561875
1468,-1,-8.098617,64.03934
1469,-1,-38.369984,2.573474
1470,0,49.05999,-28.768736
1471,-1,23.142517,-46.751343
1472,2,-8.955433,76.65948
1473,3,5.5583057,37.304207
1474,-1,-60.248966,-32.46252
1475,-1,13.470021,-15.947813
1476,0,37.723293,-49.349045
1477,1,-22.089235,-28.078682
1478,-1,-58.48779,16.94674
1479,-1,-30.025774,-68.89477
1480,3,10.297831,18.73145
1481,2,-32.95561,46.903374
1482,-1,-20.596466,-62.570965
1483,2,-29.190853,55.23828
1484,3,52.455948,57.16753
1485,1,-46.539097,-17.95082
1486,0,32.93916,-57.762707
1487,0,71.53865,1.5743535
1488,1,-1.0801936,-50.543804
1489,-1,14.918076,-4.801381
1490,2,-33.29029,63.064377
1491,2,-30.032433,63.453358
1492,-1,-4.273909,34.923885
1493,2,-51.59999,37.781376
1494,0,65.83406,-10.616595
1495,3,37.719788,15.588633
1496,1,-22.131393,1.7575537
1497,1,1.3734571,-32.399853
1498,3,39.76227,60.208317
1499,0,36.50643,-68.41133
1500,1,-56.36144,18.460665
1501,3,-6.0318403,13.930688
1502,2,-48.702755,36.359524
1503,3,47.23961,62.880634
1504,1,1.3413563,-31.902962
1505,2,-12.519212,57.869377
1506,-1,-46.432945,-49.639698
1507,3,-3.9733362,15.587963
1508,2,-45.30291,37.030064
1509,1,-26.346891,-70.08378
1510,-1,-49.16387,-10.960508
1511,-1,37.391685,-9.299043
1512,0,25.680025,-75.41757
1513,0,61.91755,-35.833836
1514,-1,-14.919956,-71.48312
1515,-1,-53.642757,-40.720207
1516,1,-39.47962,-3.98671
1517,-1,-56.17582,-32.79463
1518,1,-6.036737,-7.7764983
1519,3,10.465697,40.542614
1520,0,59.20522,-31.71917
1521,-1,55.23258,-40.415062
1522,3,7.2258205,44.74865
1523,2,-44.279026,56.635616
1524,-1,32.45126,-9.519144
1525,3,5.7615676,39.01161
1526,2,-22.239462,66.97549
1527,-1,-51.538765,-56.085125
1528,-1,48.45208,-31.498957
1529,3,50.84736,53.495285
1530,-1,23.91997,51.335175
1531,2,-11.47726,73.070816
1532,3,41.080654,13.510278
1533,-1,28.301659,17.551394
1534,1,-15.769655,-36.493694
1535,2,-46.371647,58.22611
1536,1,1.6258891,-41.400208
1537,1,-40.795727,7.546573
1538,-1,37.873558,12.014243
1539,0,59.722065,-21.093328
1540,3,31.429853,32.386486
1541,-1,-64.83686,-39.04279
1542,0,0.78603286,-80.807205
1543,0,53.5666,-20.71415
1544,-1,18.5493,-64.50658
1545,-1,-42.981037,-74.91615
1546,3,10.375338,16.379763
1547,-1,-50.21384,-49.741722
1548,-1,-48.031086,-19.98155
1549,3,39.14862,30.38334
1550,1,-9.459861,-50.29483
1551,1,-50.173214,2.2638164
1552,2,-12.880968,55.8717
1553,-1,8.613826,15.865577
1554,-1,-10.984707,54.07192
1555,1,-43.02214,-12.429882
1556,3,39.695152,63.6127
1557,0,74.13358,3.7594674
1558,-1,38.98985,62.111652
1559,1,-66.59069,0.45495737
1560,3,54.467747,54.092438
1561,2,-32.84423,50.579903
1562,-1,37.233944,-12.370659
1563,2,-51.91582,53.34694
1564,-1,-27.473366,-44.263058
1565,0,66.71253,-2.6112032
1566,-1,49.925434,-30.724009
1567,-1,-54.314777,-50.803493
1568,2,-23.896423,67.19674
1569,0,78.873856,17.562754
1570,-1,-37.136147,43.778893
1571,-1,-2.6116288,65.43258
1572,-1,-49.386795,-59.036842
1573,-1,-62.213005,-42.05143
1574,2,-50.764256,51.902996
1575,1,-37.23937,16.94438
1576,3,8.138195,42.73318
1577,-1,-8.512063,-20.27472
1578,2,-7.378518,68.037964
1579,3,6.0989027,35.393234
1580,1,-27.121096,-69.60155
1581,-1,-58.4697,-31.465809
1582,3,40.212006,65.60155
1583,2,-19.81396,79.15647
1584,3,-6.180256,18.264278
1585,-1,-70.170715,1.2163726
1586,1,-52.32865,-17.0125
1587,3,23.71197,15.482871
1588,3,-0.65106374,12.675354
1589,-1,50.108135,-31.024792
1590,-1,-72.83655,20.803581
1591,0,-0.14679961,-85.48393
1592,3,-3.1429043,14.548441
1593,1,-0.61355764,-6.3353615
1594,2,-51.394176,53.879063
1595,1,-85.50058,8.367735
1596,1,-40.131474,13.577516
1597,0,57.57659,-5.6262007
1598,0,74.04179,5.7925982
1599,-1,-46.44115,-47.712837
1600,-1,-62.336906,-43.765194
1601,-1,22.963589,12.337585
1602,2,-27.48444,54.310387
1603,-1,24.81683,29.0028
1604,1,-1.5663241,-14.885034
1605,-1,70.13428,12.724323
1606,0,57.462387,-23.303434
1607,-1,18.752083,-22.930439
